a,b,c,x,y,z
1.0,0.30349139392986213,0.6147224069447541,0.30349139392986213,0.6147224069447541,167.0
1.0,0.30349139392986213,0.6218765338786113,0.30349139392986213,0.6218765338786113,167.0
1.0,0.30349139392986213,0.6291139203969697,0.30349139392986213,0.6291139203969697,166.0
1.0,0.30349139392986213,0.636435535473189,0.30349139392986213,0.636435535473189,165.0
1.0,0.30349139392986213,0.6438423593575212,0.30349139392986213,0.6438423593575212,164.0
1.0,0.30349139392986213,0.6513353837083512,0.30349139392986213,0.6513353837083512,163.0
1.0,0.30349139392986213,0.6589156117249637,0.30349139392986213,0.6589156117249637,11.0
1.0,0.30349139392986213,0.666584058281857,0.30349139392986213,0.666584058281857,161.0
1.0,0.30349139392986213,0.6743417500646176,0.30349139392986213,0.6743417500646176,11.0
1.0,0.30349139392986213,0.6821897257073783,0.30349139392986213,0.6821897257073783,159.0
1.0,0.30349139392986213,0.6901290359318754,0.30349139392986213,0.6901290359318754,11.0
1.0,0.30349139392986213,0.6981607436881225,0.30349139392986213,0.6981607436881225,11.0
1.0,0.30349139392986213,0.7062859242967252,0.30349139392986213,0.7062859242967252,11.0
1.0,0.30349139392986213,0.7145056655928474,0.30349139392986213,0.7145056655928474,11.0
1.0,0.30349139392986213,0.7228210680718574,0.30349139392986213,0.7228210680718574,155.0
1.0,0.30349139392986213,0.7312332450366661,0.30349139392986213,0.7312332450366661,154.0
1.0,0.30349139392986213,0.7397433227467809,0.30349139392986213,0.7397433227467809,153.0
1.0,0.30349139392986213,0.7483524405690948,0.30349139392986213,0.7483524405690948,152.0
1.0,0.30349139392986213,0.7570617511304297,0.30349139392986213,0.7570617511304297,151.0
1.0,0.30349139392986213,0.7658724204718551,0.30349139392986213,0.7658724204718551,150.0
1.0,0.30349139392986213,0.7747856282048027,0.30349139392986213,0.7747856282048027,149.0
1.0,0.30349139392986213,0.7838025676689985,0.30349139392986213,0.7838025676689985,148.0
1.0,0.30349139392986213,0.7929244460922314,0.30349139392986213,0.7929244460922314,147.0
1.0,0.30349139392986213,0.802152484751984,0.30349139392986213,0.802152484751984,10.0
1.0,0.30349139392986213,0.8114879191389404,0.30349139392986213,0.8114879191389404,10.0
1.0,0.30349139392986213,0.820931999122401,0.30349139392986213,0.820931999122401,10.0
1.0,0.30349139392986213,0.8304859891176196,0.30349139392986213,0.8304859891176196,144.0
1.0,0.30349139392986213,0.8401511682550891,0.30349139392986213,0.8401511682550891,10.0
1.0,0.30349139392986213,0.8499288305517972,0.30349139392986213,0.8499288305517972,142.0
1.0,0.30349139392986213,0.8598202850844752,0.30349139392986213,0.8598202850844752,141.0
1.0,0.30349139392986213,0.8698268561648629,0.30349139392986213,0.8698268561648629,141.0
1.0,0.30349139392986213,0.8799498835170133,0.30349139392986213,0.8799498835170133,140.0
1.0,0.30349139392986213,0.8901907224566606,0.30349139392986213,0.8901907224566606,139.0
1.0,0.30349139392986213,0.9005507440726767,0.30349139392986213,0.9005507440726767,138.0
1.0,0.30349139392986213,0.9110313354106373,0.30349139392986213,0.9110313354106373,136.0
1.0,0.30349139392986213,0.9216338996585272,0.30349139392986213,0.9216338996585272,136.0
1.0,0.30349139392986213,0.9323598563346038,0.30349139392986213,0.9323598563346038,135.0
1.0,0.30349139392986213,0.9432106414774498,0.30349139392986213,0.9432106414774498,135.0
1.0,0.30349139392986213,0.9541877078382356,0.30349139392986213,0.9541877078382356,134.0
1.0,0.30349139392986213,0.9652925250752208,0.30349139392986213,0.9652925250752208,133.0
1.0,0.30349139392986213,0.9765265799505173,0.30349139392986213,0.9765265799505173,132.0
1.0,0.30349139392986213,0.987891376529145,0.30349139392986213,0.987891376529145,9.0
1.0,0.30349139392986213,0.9993884363804019,0.30349139392986213,0.9993884363804019,9.0
